Id,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Rank
1896,0,0,0,0,0,0,0,0,0,0,0,0,0,415,415
1897,0,0,0,0,0,0,0,0,0,0,0,0,0,2384,2384
1898,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,2122
1899,0,0,0,0,0,0,0,0,0,0,0,0,0,1634,1634
1900,0,0,0,0,0,0,0,0,0,0,0,0,0,2904,2904
1901,0,0,0,0,0,0,0,0,0,1674,0,0,0,756,1674
1902,0,0,0,0,0,0,0,0,0,0,0,0,1820,1796,1820
1903,698,980,812,687,939,983,1206,1172,1276,1245,0,0,0,1257,1276
1904,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,1081
1905,0,0,0,0,0,0,0,0,0,0,0,0,0,750,750
1906,0,0,0,0,0,0,0,0,0,0,0,0,0,593,593
1907,0,0,0,0,0,0,0,0,0,0,0,0,0,2428,2428
1908,0,0,0,0,0,0,0,0,0,0,0,0,1930,1837,1930
1909,0,0,0,0,0,0,0,0,0,0,0,0,0,1663,1663
1910,0,0,0,0,0,0,0,0,0,0,0,0,0,1957,1957
1911,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,1260
1912,0,0,0,0,0,0,0,0,3022,3611,0,3237,2641,2888,3611
1913,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,1779
1914,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77
1915,0,0,0,0,0,0,0,0,0,0,0,0,0,815,815
1916,0,0,0,0,0,0,0,0,0,0,0,0,2060,2388,2388
1917,0,0,0,0,0,0,0,0,0,0,0,0,205,99,205
1918,0,0,0,0,0,0,0,0,0,0,0,0,2193,2517,2517
1919,0,0,0,0,0,0,0,0,0,0,0,0,0,1481,1481
1920,0,0,0,0,0,0,0,0,0,0,0,0,0,310,310
1921,0,0,0,0,0,0,0,0,0,0,0,0,0,2244,2244
1922,0,0,0,0,0,0,0,0,841,0,0,0,0,770,841
1923,0,0,0,0,0,0,0,0,0,0,0,0,0,1568,1568
1924,0,0,0,0,0,0,0,0,0,0,0,0,0,2198,2198
1925,0,0,0,0,0,0,0,0,162,0,2096,0,1140,1314,2096
1926,0,0,0,0,0,0,0,0,0,0,0,0,0,1895,1895
1927,0,0,0,0,0,0,0,0,0,0,0,0,0,3016,3016
1928,0,0,0,0,0,0,0,0,0,0,3051,0,0,676,3051
1929,0,0,0,0,0,0,0,0,0,0,0,0,0,2624,2624
1930,0,0,0,0,0,0,0,0,0,1364,0,770,145,612,1364
1931,0,0,0,0,0,0,0,0,0,0,0,0,0,1790,1790
1932,0,0,0,0,0,0,0,0,0,0,0,0,0,2716,2716
1933,0,0,0,0,0,0,0,0,0,0,0,0,0,2911,2911
1934,0,0,0,0,0,0,0,0,0,0,0,0,0,584,584
1935,0,0,0,0,0,0,0,0,0,0,0,0,0,2561,2561
1936,0,0,0,0,0,0,0,0,0,0,0,0,0,2930,2930
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,1998
1938,0,0,0,0,0,0,0,0,0,0,0,0,0,2893,2893
1939,0,0,0,0,0,0,0,0,0,0,0,0,0,983,983
1940,0,0,0,0,0,0,0,0,0,0,0,0,0,519,519
1941,0,0,0,0,0,0,0,0,0,0,0,0,0,267,267
1942,0,0,0,0,0,0,0,0,0,0,0,0,0,531,531
1943,0,0,0,0,0,0,0,0,0,0,0,0,0,2785,2785
1944,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138
1945,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798
1946,0,0,0,0,0,0,0,0,0,0,0,0,0,2177,2177
1947,0,0,0,0,0,0,0,0,0,0,0,0,2202,2366,2366
1948,0,0,0,0,0,0,2602,0,0,0,0,0,1529,1856,2602
1949,0,0,0,0,0,0,0,0,0,0,0,0,610,1069,1069
1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1197,1197
1951,0,0,0,0,0,0,0,0,0,0,0,0,0,1584,1584
1952,0,0,0,0,0,0,0,0,0,0,0,2461,1969,2453,2461
1953,0,0,0,0,0,0,0,0,1920,0,0,0,0,956,1920
1954,0,0,0,0,0,0,0,0,0,3104,944,0,1845,1372,3104
1955,0,0,0,0,0,0,0,0,0,0,0,0,0,1248,1248
1956,0,0,0,0,0,0,0,0,0,0,0,0,0,554,554
1957,0,0,0,0,0,0,0,0,0,0,3676,0,0,2460,3676
1958,0,0,0,0,0,0,0,0,0,0,0,0,0,2417,2417
1959,0,0,0,0,0,0,0,0,0,1093,0,1415,0,534,1415
1960,0,0,0,0,0,0,0,0,0,0,0,0,1435,1435,1435
1961,0,0,0,0,0,0,0,0,0,0,0,0,0,670,670
1962,0,0,0,0,0,0,0,0,0,0,0,0,0,2524,2524
1963,0,0,0,0,0,0,0,0,0,0,0,0,0,913,913
1964,0,0,0,0,0,0,0,0,0,0,0,0,0,2342,2342
1965,0,0,0,0,0,0,0,0,0,0,0,0,0,2322,2322
1966,0,0,0,0,0,0,0,0,0,0,0,0,0,2746,2746
1967,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19
1968,0,0,0,0,0,0,0,0,0,0,0,0,0,1939,1939
1969,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,1269
1970,0,0,0,0,0,0,0,0,0,0,0,0,0,1942,1942
1971,0,0,0,0,0,0,0,0,0,0,0,0,1234,1282,1282
1972,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,1963
1973,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,2152
1974,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,1019
1975,0,0,0,0,0,0,0,0,0,0,0,0,0,542,542
1976,0,0,0,0,0,0,0,0,0,0,0,0,1468,1185,1468
1977,0,0,0,0,0,0,0,0,0,371,0,0,0,1610,1610
1978,0,0,0,0,0,0,0,0,0,0,0,1807,0,1407,1807
1979,0,0,0,0,0,0,0,0,0,0,0,0,0,2445,2445
1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,1922
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,2788,2788
1982,0,0,0,0,0,0,0,0,0,0,0,0,0,2056,2056
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,379,379
1984,0,0,0,0,0,0,0,0,0,0,0,0,0,2554,2554
1985,0,0,0,0,0,0,0,0,0,0,0,0,0,2772,2772
1986,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,1163
1987,0,0,0,0,0,0,0,0,0,0,0,2907,0,2058,2907
1988,0,0,0,0,0,0,0,0,0,0,0,0,0,2949,2949
1989,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1007
1990,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,1021
1991,0,0,0,0,0,0,0,0,0,0,0,0,0,2817,2817
1992,0,0,0,0,0,0,0,0,0,0,0,0,0,2397,2397
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,159,159
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,2751,2751
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,171,171
1996,0,0,0,0,0,0,0,0,0,0,0,0,0,2147,2147
1997,0,0,0,0,0,0,0,0,0,0,0,0,0,2481,2481
1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1774,1774
1999,0,0,0,0,0,0,0,0,0,0,0,0,0,1438,1438
2000,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000
2001,308,421,394,584,502,606,627,461,705,1214,0,1078,903,1247,1247
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,959,959
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,546,546
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,980,980
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,1535
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,1861,1861
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,201,201
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,2782,2782
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1354,1354
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2419,2419
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,701,701
2012,0,0,0,0,0,0,0,0,0,0,1360,0,818,2811,2811
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,311,311
2014,0,0,995,0,0,0,0,0,0,0,0,0,0,2940,2940
2015,0,0,0,0,0,0,0,0,0,0,0,3041,0,2163,3041
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,1580
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,141,141
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,2859,2859
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,350,350
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1677,1677
2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1749,1749
2022,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2023,0,0,0,0,0,0,0,0,0,0,0,0,0,259,259
2024,0,0,0,0,0,0,0,0,0,0,0,0,0,257,257
2025,0,0,0,0,0,0,0,0,0,0,1243,0,0,2059,2059
2026,0,0,0,0,0,0,0,0,0,0,0,0,0,2655,2655
2027,0,0,0,0,0,0,0,2602,0,0,0,0,0,2966,2966
2028,0,0,0,490,0,0,0,0,0,0,0,0,0,1108,1108
2029,0,0,0,0,0,0,0,0,0,0,0,0,0,890,890
2030,0,0,0,0,0,0,0,0,0,0,0,0,0,2210,2210
2031,0,0,0,0,1836,1640,1265,1253,1612,2377,0,2308,1467,1765,2377
2032,0,0,0,0,0,0,0,0,0,0,0,0,0,2853,2853
2033,0,0,0,0,0,0,0,0,0,0,0,0,0,2625,2625
2034,601,1056,779,1626,1545,2466,2652,2288,3009,3585,0,3332,2545,2613,3585
2035,0,0,0,0,0,0,0,0,0,0,0,0,0,325,325
2036,0,0,0,0,0,0,276,0,355,0,0,0,273,394,394
2037,0,0,0,0,0,0,0,0,0,0,0,0,0,1731,1731
2038,0,0,0,0,0,0,0,0,0,0,0,0,0,1649,1649
2039,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2040,0,0,0,0,0,0,0,0,0,0,0,0,0,123,123
2041,0,0,0,0,0,0,0,0,0,0,0,0,0,2063,2063
2042,0,0,0,0,0,0,0,0,0,0,0,0,0,1422,1422
2043,0,0,0,0,0,0,0,0,0,0,442,763,0,591,763
2044,0,0,0,0,0,0,0,0,0,0,0,0,0,1462,1462
2045,0,0,0,0,0,0,0,0,0,0,0,0,0,1476,1476
2046,0,0,0,0,0,0,0,0,0,0,0,0,0,1881,1881
2047,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,1240
2048,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,1025
2049,0,0,0,0,0,0,0,0,0,0,0,0,1653,1012,1653
2050,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,1011
2051,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,1904
2052,0,0,0,0,0,0,0,0,0,0,0,0,0,1803,1803
2053,0,0,0,0,0,0,0,0,2408,0,0,0,0,1966,2408
2054,0,0,0,0,0,0,0,0,0,0,0,0,0,2687,2687
2055,0,0,0,0,0,0,0,0,0,0,0,0,0,1911,1911
2056,0,0,0,0,0,0,0,0,0,0,0,0,0,543,543
2057,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35
2058,0,0,0,0,0,0,0,0,0,0,0,0,0,2694,2694
2059,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,1756
2060,0,0,0,0,0,0,0,0,0,0,0,3135,2267,2585,3135
2061,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,1093
2062,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,1311
2063,0,0,0,0,0,0,0,0,0,0,0,0,0,1692,1692
2064,0,0,0,0,0,0,0,0,0,0,0,0,0,381,381
2065,0,0,0,0,0,0,0,0,0,0,0,0,0,2484,2484
2066,0,0,0,0,0,0,0,0,0,0,0,0,0,1456,1456
2067,0,0,0,0,0,0,0,0,0,0,2316,0,0,802,2316
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,763,763
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,1312
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,263,263
2071,0,0,0,0,0,0,0,0,0,0,0,0,2586,2184,2586
2072,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,1268
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,1892,1892
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,1917,1917
2075,0,0,0,0,0,0,0,0,0,0,0,260,447,764,764
2076,0,0,0,0,0,0,0,0,0,0,0,112,0,92,112
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,1292
2078,0,0,0,0,0,0,0,0,0,0,0,0,0,645,645
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121
2080,0,0,0,0,0,0,0,0,0,0,0,0,0,2878,2878
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,1299
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,1656,1656
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,2874,2874
2084,0,0,0,0,0,0,0,0,0,0,0,0,0,1872,1872
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,1192
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,2320,2320
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,1729,1729
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,2190,2190
2090,996,1422,0,1204,1270,0,0,0,1668,0,2946,0,0,2011,2946
2091,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273
2092,0,0,0,0,0,0,0,0,0,0,0,1214,312,720,1214
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,1156,1156
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,896,896
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,1368
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,1350
2097,0,0,0,0,0,0,0,0,0,0,0,1392,1268,1322,1392
2098,0,0,0,1589,0,0,0,0,0,1818,0,1722,1356,1300,1818
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,1453,1453
2100,0,0,0,0,0,0,0,0,0,0,0,0,0,1557,1557
2101,0,0,0,0,0,0,0,0,0,0,1956,1390,0,2104,2104
2102,0,0,0,0,0,0,0,0,0,0,0,0,0,1943,1943
2103,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242
2104,0,0,0,0,0,0,0,0,0,0,0,0,0,2848,2848
2105,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
2106,0,0,0,0,0,0,0,0,0,0,0,0,0,2156,2156
2107,0,0,0,0,0,0,0,0,0,0,0,0,0,2728,2728
2108,0,0,0,0,0,0,0,0,0,0,0,0,1844,995,1844
2109,0,0,0,0,0,0,0,0,0,0,1755,0,0,906,1755
2110,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,1384
2111,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,1183
2112,0,0,0,0,0,0,0,0,0,0,0,0,722,240,722
2113,0,0,0,0,0,0,0,0,0,0,0,0,0,2941,2941
2114,0,0,0,0,0,0,0,0,0,0,0,0,792,948,948
2115,0,0,0,0,0,0,0,0,0,0,0,0,0,2399,2399
2116,0,0,0,0,0,0,0,0,0,0,0,0,0,619,619
2117,0,0,0,0,0,0,0,0,0,0,0,0,825,882,882
2118,0,0,0,0,0,0,0,0,0,0,0,0,0,1910,1910
2119,0,0,0,0,0,0,0,0,0,0,0,0,0,2592,2592
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,638,638
2121,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,1020
2122,0,0,0,0,0,0,0,0,0,0,0,0,0,207,207
2123,0,0,0,0,0,0,0,0,0,0,0,0,0,979,979
2124,0,0,0,0,0,0,0,0,0,0,0,855,0,1054,1054
2125,0,0,0,0,0,0,0,0,0,0,0,0,0,2936,2936
2126,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,1482
2127,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60
2128,0,0,0,0,0,0,0,0,0,0,0,0,539,1238,1238
2129,0,0,0,0,0,0,0,0,0,0,0,0,0,2536,2536
2130,0,0,0,0,0,0,0,0,0,0,0,0,159,53,159
2131,0,0,0,0,0,0,0,0,0,0,0,0,0,2083,2083
2132,0,0,0,0,0,0,0,0,0,0,1750,0,177,715,1750
2133,0,0,0,0,0,0,0,0,0,0,0,0,0,941,941
2134,0,0,0,0,0,0,0,0,3123,0,0,0,0,2497,3123
2135,0,0,0,0,0,0,0,0,0,0,0,0,0,2587,2587
2136,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,1509
2137,0,0,0,0,0,0,0,0,0,0,0,0,0,186,186
2138,0,0,189,0,0,0,0,0,0,0,0,2398,0,2178,2398
2139,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,1075
2140,0,0,0,0,0,0,0,0,0,0,0,0,0,1794,1794
2141,0,0,0,0,0,0,0,0,0,0,0,0,0,1676,1676
2142,0,0,0,0,0,0,0,0,0,0,0,0,0,2882,2882
2143,0,0,0,0,0,0,0,0,0,0,0,0,183,957,957
2144,0,0,0,0,0,0,0,0,0,0,0,0,0,2626,2626
2145,0,0,0,0,0,0,0,0,876,0,0,0,0,1030,1030
2146,0,0,0,0,0,0,0,0,0,0,0,0,0,2333,2333
2147,0,0,0,0,0,0,0,0,0,0,0,1999,0,1906,1999
2148,0,0,0,0,0,0,0,0,0,0,0,0,0,2221,2221
2149,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,2042
2150,0,0,0,0,0,0,0,0,0,0,0,0,0,860,860
2151,0,0,0,0,0,0,0,0,0,0,0,0,0,463,463
2152,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,1760
2153,0,0,0,0,0,0,0,0,0,0,0,0,997,1138,1138
2154,0,0,0,0,0,0,0,0,0,0,0,0,1238,911,1238
2155,0,0,0,0,0,0,0,0,0,0,0,0,0,2124,2124
2156,0,0,0,0,0,0,0,0,0,0,0,0,0,1878,1878
2157,0,0,0,0,0,0,0,0,0,0,0,0,0,2495,2495
2158,0,0,0,0,0,0,0,1377,1132,1644,0,0,0,1144,1644
2159,0,0,0,0,0,0,0,0,0,0,0,0,0,613,613
2160,0,0,0,0,0,0,0,0,0,0,0,0,555,710,710
2161,0,0,0,0,0,0,0,0,0,0,0,0,2540,1936,2540
2162,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27
2163,0,0,0,0,0,0,0,0,0,0,0,0,0,2483,2483
2164,0,0,0,0,0,0,0,0,0,0,0,0,0,2872,2872
2165,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,3030
2166,0,0,0,0,0,0,0,0,0,0,0,0,0,2114,2114
2167,0,0,0,0,0,0,0,0,0,0,0,0,0,594,594
2168,0,0,0,0,0,0,0,1126,1394,0,0,0,0,2133,2133
2169,422,419,402,477,608,1118,1011,971,2340,1832,0,1245,1809,2018,2340
2170,0,0,0,0,0,0,0,0,0,0,0,0,0,2413,2413
2171,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,1059
2172,0,0,0,0,0,0,0,0,0,1911,0,0,0,1486,1911
2173,0,0,0,0,0,0,0,0,0,0,0,0,0,775,775
2174,0,0,0,0,0,0,0,2283,2624,2209,0,2089,1406,726,2624
2175,0,0,0,0,0,0,0,0,0,0,0,0,0,2370,2370
2176,0,0,0,0,0,0,0,0,0,0,0,3463,0,2663,3463
2177,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,1096
2178,0,0,0,0,0,0,0,0,0,0,0,0,0,1309,1309
2179,0,0,0,0,0,0,0,0,0,0,0,0,0,1495,1495
2180,0,0,0,0,0,0,0,0,0,0,0,0,0,400,400
2181,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31
2182,0,0,0,0,0,0,0,0,0,0,0,1910,0,820,1910
2183,0,0,0,0,0,0,0,0,0,0,0,0,0,694,694
2184,0,0,0,0,0,0,0,0,0,0,0,0,0,347,347
2185,0,0,0,0,0,0,0,1294,0,0,0,0,0,2405,2405
2186,0,0,0,0,0,0,0,0,0,0,0,0,0,2509,2509
2187,0,0,0,0,0,0,0,0,0,0,0,0,0,2568,2568
2188,0,0,0,0,0,0,0,0,0,0,0,0,0,618,618
2189,0,0,0,0,0,0,0,0,0,3541,0,3117,0,2691,3541
2190,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1977
2191,0,0,0,0,0,0,1651,0,1092,906,0,642,0,1066,1651
2192,0,0,0,0,0,0,0,0,0,0,0,0,0,249,249
2193,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,1215
2194,0,0,0,0,0,0,0,0,0,0,0,0,2717,2913,2913
2195,0,0,0,0,0,0,0,0,0,0,0,0,0,2140,2140
2196,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,1175
2197,0,0,1284,0,0,0,0,0,0,0,0,0,0,2026,2026
2198,0,0,0,0,0,0,0,0,0,0,0,0,0,2410,2410
2199,0,0,0,0,0,0,0,0,0,0,0,0,0,832,832
2200,0,0,0,0,0,0,0,0,0,0,0,0,0,2262,2262
2201,0,0,0,0,0,0,0,0,0,0,0,0,0,2127,2127
2202,0,0,0,0,0,0,0,0,0,0,0,0,0,2176,2176
2203,0,0,0,0,0,0,0,0,0,0,0,2798,0,2271,2798
2204,0,0,0,0,0,0,0,0,0,0,0,0,2172,2270,2270
2205,0,0,0,0,0,0,0,0,0,0,0,0,0,3041,3041
2206,0,0,0,0,0,0,0,0,0,0,0,0,0,607,607
2207,0,0,0,0,0,0,0,0,0,0,0,0,0,1306,1306
2208,0,0,73,0,0,0,0,0,0,0,0,0,0,2130,2130
2209,0,0,0,0,0,0,0,0,0,0,0,0,0,2461,2461
2210,0,0,0,0,0,0,0,0,0,0,0,0,0,374,374
2211,0,0,0,0,0,0,0,0,3354,3590,0,3229,2536,2773,3590
2212,0,0,0,0,0,0,0,0,0,0,0,0,0,1576,1576
2213,0,0,0,0,0,0,1821,0,0,0,0,0,0,1797,1821
2214,0,0,0,0,0,0,0,0,0,0,0,0,0,2502,2502
2215,0,0,0,0,0,0,0,0,0,0,0,1403,0,1870,1870
2216,0,0,0,0,0,0,0,0,0,0,0,0,2266,2329,2329
2217,0,0,0,0,0,0,0,0,0,0,0,0,0,1333,1333
2218,0,0,0,0,0,0,0,0,0,0,0,0,0,680,680
2219,0,0,0,0,0,0,0,0,0,0,0,0,0,2490,2490
2220,0,0,0,0,0,0,0,0,0,0,0,3052,2047,2760,3052
2221,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,1229
2222,0,0,0,0,0,0,0,0,0,0,0,0,0,628,628
2223,0,0,0,0,0,0,0,0,0,0,0,0,0,771,771
2224,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,2131
2225,0,0,0,0,0,0,0,0,0,2091,0,2332,2153,2802,2802
2226,0,0,0,0,0,0,0,0,0,0,0,623,394,532,623
2227,0,0,0,0,0,0,0,0,0,0,0,0,0,2212,2212
2228,0,0,0,0,0,0,0,0,0,0,0,0,0,1886,1886
2229,0,0,0,0,0,0,0,0,0,0,0,0,0,845,845
2230,0,0,0,0,0,0,0,0,0,0,0,0,2458,2507,2507
2231,0,0,0,0,0,0,0,0,0,0,0,0,0,972,972
2232,0,0,0,0,0,0,0,0,0,0,0,0,0,2979,2979
2233,0,0,0,350,0,0,0,0,0,1775,0,1769,0,1968,1968
2234,0,0,0,0,0,0,0,0,0,0,0,0,0,280,280
2235,0,0,0,0,0,0,0,0,0,0,0,3361,0,2987,3361
2236,0,0,0,0,0,0,0,0,0,0,0,0,0,742,742
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,660,660
2238,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,1488
2239,0,0,0,635,944,846,522,288,1037,0,0,1748,367,355,1748
2240,0,0,0,0,0,0,0,0,0,0,0,0,0,545,545
2241,0,0,0,0,0,0,0,0,0,0,0,0,0,2752,2752
2242,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,1343
2243,0,0,0,0,0,0,0,0,0,1002,1476,1423,1130,1250,1476
2244,0,0,0,0,0,0,0,0,0,0,0,0,0,635,635
2245,0,0,0,0,0,0,0,0,0,0,0,0,0,754,754
2246,0,0,0,0,0,0,0,0,0,0,0,0,0,2430,2430
2247,0,0,0,0,0,0,0,0,1620,1740,0,0,1988,1472,1988
2248,0,0,0,0,0,0,0,0,0,0,0,0,0,358,358
2249,0,0,0,0,0,0,0,0,0,0,0,0,0,2457,2457
2250,0,0,0,0,0,0,0,0,0,0,0,0,1335,735,1335
2251,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,1442
2252,0,0,0,0,0,0,0,0,0,0,0,0,0,2341,2341
2253,0,0,0,0,0,0,0,0,728,0,0,0,0,841,841
2254,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,1344
2255,0,0,0,0,0,0,0,0,0,0,2486,0,0,898,2486
2256,0,0,0,0,0,0,0,0,0,2155,0,0,0,2673,2673
2257,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,1201
2258,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78
2259,0,0,0,0,0,0,0,0,0,0,0,0,0,768,768
2260,0,0,0,0,0,0,0,0,0,0,0,0,0,2186,2186
2261,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,1370
2262,0,552,0,0,0,1192,1268,1097,2276,1594,0,0,0,1817,2276
2263,0,0,0,0,0,0,0,0,0,2579,0,0,0,2393,2579
2264,0,0,0,0,0,0,0,0,0,0,0,2925,0,2324,2925
2265,0,0,0,0,0,0,0,0,0,2082,0,109,56,51,2082
2266,0,0,0,0,0,0,0,0,0,0,0,0,0,2934,2934
2267,0,0,0,0,0,0,0,0,0,0,0,138,362,422,422
2268,0,0,0,0,0,0,0,0,0,0,0,0,0,2812,2812
2269,0,0,0,0,0,0,0,0,0,0,0,0,0,1704,1704
2270,0,0,0,0,0,0,0,0,0,0,0,0,0,2360,2360
2271,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,1024
2272,0,0,0,0,0,0,0,0,1371,864,0,910,478,709,1371
2273,0,0,0,0,0,0,0,0,0,0,0,0,0,966,966
2274,0,0,0,0,0,0,0,0,0,0,0,0,0,296,296
2275,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,1284
2276,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,1121
2277,0,0,0,0,0,0,0,0,0,0,0,0,0,1643,1643
2278,0,0,0,0,0,0,0,0,0,0,0,0,0,276,276
2279,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,1112
2280,0,0,0,0,0,0,0,0,0,0,1926,0,0,648,1926
2281,0,0,0,0,0,0,0,0,0,0,0,756,0,278,756
2282,0,0,0,0,0,0,0,0,0,0,0,0,0,293,293
2283,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,2028
2284,0,0,0,0,0,0,0,0,0,726,0,2678,2128,2159,2678
2285,0,0,0,0,0,0,0,0,0,0,0,0,0,2711,2711
2286,0,0,0,0,0,0,0,0,0,0,0,0,0,861,861
2287,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,1298
2288,0,0,0,0,0,0,0,0,0,0,0,0,0,600,600
2289,0,0,0,0,0,0,0,0,0,0,0,1246,1054,1471,1471
2290,0,0,0,0,0,0,0,0,0,0,3729,922,0,960,3729
2291,0,0,0,0,0,0,0,0,0,0,0,0,0,963,963
2292,0,0,0,0,0,0,0,0,0,0,2289,0,0,1410,2289
2293,0,0,0,0,0,0,0,0,0,0,3778,1165,0,1180,3778
2294,0,0,0,0,0,0,0,0,0,0,0,0,0,2952,2952
2295,0,0,0,0,0,0,0,0,0,3367,0,0,2256,1816,3367
